expression_bin	bin_median	UMEND	parent_id	pct_accurately_measured	n_genes_in_bin	expression_bin_label
(1,3]	12	12007425.805	TH_Eval_018	0.011469838572642312	4708	1-3 (n=4708)
(1,3]	12	12047860.87	TH_Eval_015	0.011743772241992882	5620	1-3 (n=5620)
(1,3]	16	15450346	TH_Eval_016	0.012576818636558525	6997	1-3 (n=6997)
(1,3]	16	15906303	TH_Eval_015	0.014590747330960854	5620	1-3 (n=5620)
(1,3]	16	15987080.665	TH_Eval_018	0.01231945624468989	4708	1-3 (n=4708)
(1,3]	16	15988293	TH_Eval_019	0.013611615245009074	5510	1-3 (n=5510)
(1,3]	16	15997868.72	TH_Eval_014	0.014689964434822947	6467	1-3 (n=6467)
(1,3]	20	19318564.015	TH_Eval_016	0.013720165785336573	6997	1-3 (n=6997)
(1,3]	20	19958188.32	TH_Eval_015	0.020640569395017794	5620	1-3 (n=5620)
(1,3]	20	19974189.76	TH_Eval_014	0.01948353177671254	6467	1-3 (n=6467)
(1,3]	20	19977471.635	TH_Eval_018	0.01784197111299915	4708	1-3 (n=4708)
(1,3]	20	19990852.56	TH_Eval_019	0.015970961887477313	5510	1-3 (n=5510)
(1,3]	24	23185251.405	TH_Eval_016	0.016864370444476202	6997	1-3 (n=6997)
(1,3]	24	23900691.655	TH_Eval_018	0.018054375531011045	4708	1-3 (n=4708)
(1,3]	24	23974325.24	TH_Eval_014	0.018401113344672954	6467	1-3 (n=6467)
(1,3]	24	23990511.24	TH_Eval_019	0.018511796733212342	5510	1-3 (n=5510)
(1,3]	24	23993612.64	TH_Eval_015	0.022953736654804272	5620	1-3 (n=5620)
(1,3]	28	27096721.13	TH_Eval_016	0.017436044018865227	6997	1-3 (n=6997)
(1,3]	28	27976524.66	TH_Eval_014	0.020875212617906293	6467	1-3 (n=6467)
(1,3]	28	27989639.64	TH_Eval_019	0.020508166969147007	5510	1-3 (n=5510)
(1,3]	28	28009172.16	TH_Eval_015	0.024555160142348754	5620	1-3 (n=5620)
(1,3]	28	28144523.23	TH_Eval_018	0.020603228547153782	4708	1-3 (n=4708)
(1,3]	32	30952174.325	TH_Eval_016	0.025296555666714307	6997	1-3 (n=6997)
(1,3]	32	31972725.78	TH_Eval_014	0.021648368640791713	6467	1-3 (n=6467)
(1,3]	32	31990588.2	TH_Eval_019	0.021052631578947368	5510	1-3 (n=5510)
(1,3]	32	31994860.68	TH_Eval_015	0.02508896797153025	5620	1-3 (n=5620)
(1,3]	32	32056015.6	TH_Eval_018	0.024426508071367883	4708	1-3 (n=4708)
(1,3]	36	34734143.3	TH_Eval_016	0.029727025868229243	6997	1-3 (n=6997)
(1,3]	36	35967986.36	TH_Eval_014	0.02412246791402505	6467	1-3 (n=6467)
(1,3]	36	35987718.24	TH_Eval_019	0.021597096188747732	5510	1-3 (n=5510)
(1,3]	36	35998955.75	TH_Eval_018	0.0237892948173322	4708	1-3 (n=4708)
(1,3]	36	35999476.92	TH_Eval_015	0.029181494661921707	5620	1-3 (n=5620)
(1,3]	40	38477743.555	TH_Eval_016	0.033585822495355154	6997	1-3 (n=6997)
(1,3]	40	39959708.44	TH_Eval_018	0.0316482582837723	4708	1-3 (n=4708)
(1,3]	40	39962799.63	TH_Eval_014	0.027678985619297974	6467	1-3 (n=6467)
(1,3]	40	39984104.52	TH_Eval_019	0.02413793103448276	5510	1-3 (n=5510)
(1,3]	40	40000910.04	TH_Eval_015	0.04128113879003559	5620	1-3 (n=5620)
(1,3]	44	42709556	TH_Eval_016	0.04073174217521795	6997	1-3 (n=6997)
(1,3]	44	43943899.52	TH_Eval_018	0.03228547153780799	4708	1-3 (n=4708)
(1,3]	44	43964723.12	TH_Eval_014	0.029689191278800063	6467	1-3 (n=6467)
(1,3]	44	43982804.16	TH_Eval_019	0.026134301270417423	5510	1-3 (n=5510)
(1,3]	44	43994414.88	TH_Eval_015	0.041103202846975086	5620	1-3 (n=5620)
(1,3]	48	47948681.84	TH_Eval_018	1	4708	1-3 (n=4708)
(1,3]	48	47973977	TH_Eval_014	1	6467	1-3 (n=6467)
(1,3]	48	47987492.4	TH_Eval_019	1	5510	1-3 (n=5510)
(1,3]	48	47989150.56	TH_Eval_015	1	5620	1-3 (n=5620)
(1,3]	48	48260261.2	TH_Eval_016	1	6997	1-3 (n=6997)
(3,5]	0	897386.4	TH_Eval_018	0.00904977375565611	5525	3-5 (n=5525)
(3,5]	0	964752.75	TH_Eval_016	0.008824001283491097	6233	3-5 (n=6233)
(3,5]	0	966290.05	TH_Eval_015	0.01286609107838158	5907	3-5 (n=5907)
(3,5]	0	968801.745	TH_Eval_019	0.008815053398881166	5899	3-5 (n=5899)
(3,5]	0	969044.31	TH_Eval_014	0.010368450286983891	5401	3-5 (n=5401)
(3,5]	4	3850360.41	TH_Eval_016	0.018610620888817583	6233	3-5 (n=6233)
(3,5]	4	3989494.615	TH_Eval_019	0.019833870147482623	5899	3-5 (n=5899)
(3,5]	4	4006874.005	TH_Eval_015	0.017436939224648722	5907	3-5 (n=5907)
(3,5]	4	4022359.965	TH_Eval_014	0.02092205147194964	5401	3-5 (n=5401)
(3,5]	4	4038616.96	TH_Eval_018	0.018461538461538463	5525	3-5 (n=5525)
(3,5]	8	7754740.725	TH_Eval_016	0.025830258302583026	6233	3-5 (n=6233)
(3,5]	8	7973217.99	TH_Eval_014	0.0318459544528791	5401	3-5 (n=5401)
(3,5]	8	8017311.505	TH_Eval_015	0.027086507533434907	5907	3-5 (n=5907)
(3,5]	8	8032662	TH_Eval_019	0.03305645024580437	5899	3-5 (n=5899)
(3,5]	8	8047283.115	TH_Eval_018	0.02425339366515837	5525	3-5 (n=5525)
(3,5]	12	11590923.45	TH_Eval_016	0.032568586555430774	6233	3-5 (n=6233)
(3,5]	12	11889324.99	TH_Eval_014	0.04054804665802629	5401	3-5 (n=5401)
(3,5]	12	12000172.32	TH_Eval_019	0.036107814883878625	5899	3-5 (n=5899)
(3,5]	12	12007425.805	TH_Eval_018	0.03402714932126697	5525	3-5 (n=5525)
(3,5]	12	12047860.87	TH_Eval_015	0.03555104113763331	5907	3-5 (n=5907)
(3,5]	16	15450346	TH_Eval_016	0.0375421145515803	6233	3-5 (n=6233)
(3,5]	16	15906303	TH_Eval_015	0.04452344675808363	5907	3-5 (n=5907)
(3,5]	16	15987080.665	TH_Eval_018	0.04180995475113122	5525	3-5 (n=5525)
(3,5]	16	15988293	TH_Eval_019	0.04017630106797762	5899	3-5 (n=5899)
(3,5]	16	15997868.72	TH_Eval_014	0.045361970005554524	5401	3-5 (n=5401)
(3,5]	20	19318564.015	TH_Eval_016	0.04925397080057757	6233	3-5 (n=6233)
(3,5]	20	19958188.32	TH_Eval_015	0.05197223632977823	5907	3-5 (n=5907)
(3,5]	20	19974189.76	TH_Eval_014	0.051286798740973895	5401	3-5 (n=5401)
(3,5]	20	19977471.635	TH_Eval_018	0.0416289592760181	5525	3-5 (n=5525)
(3,5]	20	19990852.56	TH_Eval_019	0.04899135446685879	5899	3-5 (n=5899)
(3,5]	24	23185251.405	TH_Eval_016	0.0542274987967271	6233	3-5 (n=6233)
(3,5]	24	23900691.655	TH_Eval_018	0.05647058823529412	5525	3-5 (n=5525)
(3,5]	24	23974325.24	TH_Eval_014	0.059063136456211814	5401	3-5 (n=5401)
(3,5]	24	23990511.24	TH_Eval_019	0.052720800135616204	5899	3-5 (n=5899)
(3,5]	24	23993612.64	TH_Eval_015	0.06314542068732013	5907	3-5 (n=5907)
(3,5]	28	27096721.13	TH_Eval_016	0.06561848227177924	6233	3-5 (n=6233)
(3,5]	28	27976524.66	TH_Eval_014	0.06072949453804851	5401	3-5 (n=5401)
(3,5]	28	27989639.64	TH_Eval_019	0.05763688760806916	5899	3-5 (n=5899)
(3,5]	28	28009172.16	TH_Eval_015	0.06890130353817504	5907	3-5 (n=5907)
(3,5]	28	28144523.23	TH_Eval_018	0.061357466063348416	5525	3-5 (n=5525)
(3,5]	32	30952174.325	TH_Eval_016	0.07027113749398363	6233	3-5 (n=6233)
(3,5]	32	31972725.78	TH_Eval_014	0.06961673764117755	5401	3-5 (n=5401)
(3,5]	32	31990588.2	TH_Eval_019	0.06373961688421767	5899	3-5 (n=5899)
(3,5]	32	31994860.68	TH_Eval_015	0.08481462671406806	5907	3-5 (n=5907)
(3,5]	32	32056015.6	TH_Eval_018	0.06914027149321267	5525	3-5 (n=5525)
(3,5]	36	34734143.3	TH_Eval_016	0.08743783090004813	6233	3-5 (n=6233)
(3,5]	36	35967986.36	TH_Eval_014	0.07257915200888725	5401	3-5 (n=5401)
(3,5]	36	35987718.24	TH_Eval_019	0.07255467028309882	5899	3-5 (n=5899)
(3,5]	36	35998955.75	TH_Eval_018	0.07800904977375565	5525	3-5 (n=5525)
(3,5]	36	35999476.92	TH_Eval_015	0.09175554426951076	5907	3-5 (n=5907)
(3,5]	40	38477743.555	TH_Eval_016	0.09931012353601797	6233	3-5 (n=6233)
(3,5]	40	39959708.44	TH_Eval_018	0.08199095022624435	5525	3-5 (n=5525)
(3,5]	40	39962799.63	TH_Eval_014	0.08183669690798	5401	3-5 (n=5401)
(3,5]	40	39984104.52	TH_Eval_019	0.07204610951008646	5899	3-5 (n=5899)
(3,5]	40	40000910.04	TH_Eval_015	0.10817673946165567	5907	3-5 (n=5907)
(3,5]	44	42709556	TH_Eval_016	0.1278678004171346	6233	3-5 (n=6233)
(3,5]	44	43943899.52	TH_Eval_018	0.09321266968325792	5525	3-5 (n=5525)
(3,5]	44	43964723.12	TH_Eval_014	0.09072394001110905	5401	3-5 (n=5401)
(3,5]	44	43982804.16	TH_Eval_019	0.08645533141210375	5899	3-5 (n=5899)
(3,5]	44	43994414.88	TH_Eval_015	0.12984594548840359	5907	3-5 (n=5907)
(3,5]	48	47948681.84	TH_Eval_018	1	5525	3-5 (n=5525)
(3,5]	48	47973977	TH_Eval_014	1	5401	3-5 (n=5401)
(3,5]	48	47987492.4	TH_Eval_019	1	5899	3-5 (n=5899)
(3,5]	48	47989150.56	TH_Eval_015	1	5907	3-5 (n=5907)
(3,5]	48	48260261.2	TH_Eval_016	1	6233	3-5 (n=6233)
(5,7]	0	897386.4	TH_Eval_018	0.023970671178793007	3546	5-7 (n=3546)
(5,7]	0	964752.75	TH_Eval_016	0.016189962223421478	3706	5-7 (n=3706)
(5,7]	0	966290.05	TH_Eval_015	0.02292358803986711	3010	5-7 (n=3010)
(5,7]	0	968801.745	TH_Eval_019	0.021567436208991493	3292	5-7 (n=3292)
(5,7]	0	969044.31	TH_Eval_014	0.025435073627844713	2988	5-7 (n=2988)
(5,7]	4	3850360.41	TH_Eval_016	0.03534808418780356	3706	5-7 (n=3706)
(5,7]	4	3989494.615	TH_Eval_019	0.04526123936816525	3292	5-7 (n=3292)
(5,7]	4	4006874.005	TH_Eval_015	0.051827242524916946	3010	5-7 (n=3010)
(5,7]	4	4022359.965	TH_Eval_014	0.051539491298527446	2988	5-7 (n=2988)
(5,7]	4	4038616.96	TH_Eval_018	0.04286520022560632	3546	5-7 (n=3546)
(5,7]	8	7754740.725	TH_Eval_016	0.0590933621154884	3706	5-7 (n=3706)
(5,7]	8	7973217.99	TH_Eval_014	0.07429718875502007	2988	5-7 (n=2988)
(5,7]	8	8017311.505	TH_Eval_015	0.07009966777408638	3010	5-7 (n=3010)
(5,7]	8	8032662	TH_Eval_019	0.06865127582017011	3292	5-7 (n=3292)
(5,7]	8	8047283.115	TH_Eval_018	0.06232374506486182	3546	5-7 (n=3546)
(5,7]	12	11590923.45	TH_Eval_016	0.07771181867242309	3706	5-7 (n=3706)
(5,7]	12	11889324.99	TH_Eval_014	0.08467202141900937	2988	5-7 (n=2988)
(5,7]	12	12000172.32	TH_Eval_019	0.08809234507897934	3292	5-7 (n=3292)
(5,7]	12	12007425.805	TH_Eval_018	0.08629441624365482	3546	5-7 (n=3546)
(5,7]	12	12047860.87	TH_Eval_015	0.08571428571428572	3010	5-7 (n=3010)
(5,7]	16	15450346	TH_Eval_016	0.08958445763626552	3706	5-7 (n=3706)
(5,7]	16	15906303	TH_Eval_015	0.11262458471760797	3010	5-7 (n=3010)
(5,7]	16	15987080.665	TH_Eval_018	0.09560067681895093	3546	5-7 (n=3546)
(5,7]	16	15988293	TH_Eval_019	0.09902794653705954	3292	5-7 (n=3292)
(5,7]	16	15997868.72	TH_Eval_014	0.10441767068273092	2988	5-7 (n=2988)
(5,7]	20	19318564.015	TH_Eval_016	0.1052347544522396	3706	5-7 (n=3706)
(5,7]	20	19958188.32	TH_Eval_015	0.13488372093023257	3010	5-7 (n=3010)
(5,7]	20	19974189.76	TH_Eval_014	0.1111111111111111	2988	5-7 (n=2988)
(5,7]	20	19977471.635	TH_Eval_018	0.11393119007332206	3546	5-7 (n=3546)
(5,7]	20	19990852.56	TH_Eval_019	0.11543134872417983	3292	5-7 (n=3292)
(5,7]	24	23185251.405	TH_Eval_016	0.11575822989746357	3706	5-7 (n=3706)
(5,7]	24	23900691.655	TH_Eval_018	0.12887760857304004	3546	5-7 (n=3546)
(5,7]	24	23974325.24	TH_Eval_014	0.12717536813922356	2988	5-7 (n=2988)
(5,7]	24	23990511.24	TH_Eval_019	0.12970838396111786	3292	5-7 (n=3292)
(5,7]	24	23993612.64	TH_Eval_015	0.14850498338870433	3010	5-7 (n=3010)
(5,7]	28	27096721.13	TH_Eval_016	0.14058283864004317	3706	5-7 (n=3706)
(5,7]	28	27976524.66	TH_Eval_014	0.14926372155287818	2988	5-7 (n=2988)
(5,7]	28	27989639.64	TH_Eval_019	0.14641555285540706	3292	5-7 (n=3292)
(5,7]	28	28009172.16	TH_Eval_015	0.17840531561461795	3010	5-7 (n=3010)
(5,7]	28	28144523.23	TH_Eval_018	0.15002820078962212	3546	5-7 (n=3546)
(5,7]	32	30952174.325	TH_Eval_016	0.1648677819751754	3706	5-7 (n=3706)
(5,7]	32	31972725.78	TH_Eval_014	0.16599732262382866	2988	5-7 (n=2988)
(5,7]	32	31990588.2	TH_Eval_019	0.15735115431348723	3292	5-7 (n=3292)
(5,7]	32	31994860.68	TH_Eval_015	0.19534883720930232	3010	5-7 (n=3010)
(5,7]	32	32056015.6	TH_Eval_018	0.15679639029892836	3546	5-7 (n=3546)
(5,7]	36	34734143.3	TH_Eval_016	0.18402590393955748	3706	5-7 (n=3706)
(5,7]	36	35967986.36	TH_Eval_014	0.1716867469879518	2988	5-7 (n=2988)
(5,7]	36	35987718.24	TH_Eval_019	0.1652490886998785	3292	5-7 (n=3292)
(5,7]	36	35998955.75	TH_Eval_018	0.16412859560067683	3546	5-7 (n=3546)
(5,7]	36	35999476.92	TH_Eval_015	0.21395348837209302	3010	5-7 (n=3010)
(5,7]	40	38477743.555	TH_Eval_016	0.2366432811656773	3706	5-7 (n=3706)
(5,7]	40	39959708.44	TH_Eval_018	0.1988155668358714	3546	5-7 (n=3546)
(5,7]	40	39962799.63	TH_Eval_014	0.1890896921017403	2988	5-7 (n=2988)
(5,7]	40	39984104.52	TH_Eval_019	0.18438639125151884	3292	5-7 (n=3292)
(5,7]	40	40000910.04	TH_Eval_015	0.2501661129568106	3010	5-7 (n=3010)
(5,7]	44	42709556	TH_Eval_016	0.2776578521316784	3706	5-7 (n=3706)
(5,7]	44	43943899.52	TH_Eval_018	0.2134799774393683	3546	5-7 (n=3546)
(5,7]	44	43964723.12	TH_Eval_014	0.2111780455153949	2988	5-7 (n=2988)
(5,7]	44	43982804.16	TH_Eval_019	0.19319562575941676	3292	5-7 (n=3292)
(5,7]	44	43994414.88	TH_Eval_015	0.2857142857142857	3010	5-7 (n=3010)
(5,7]	48	47948681.84	TH_Eval_018	1	3546	5-7 (n=3546)
(5,7]	48	47973977	TH_Eval_014	1	2988	5-7 (n=2988)
(5,7]	48	47987492.4	TH_Eval_019	1	3292	5-7 (n=3292)
(5,7]	48	47989150.56	TH_Eval_015	1	3010	5-7 (n=3010)
(5,7]	48	48260261.2	TH_Eval_016	1	3706	5-7 (n=3706)
(7,10]	0	897386.4	TH_Eval_018	0.04207436399217221	1022	7-10 (n=1022)
(7,10]	0	964752.75	TH_Eval_016	0.04084158415841584	808	7-10 (n=808)
(7,10]	0	966290.05	TH_Eval_015	0.0625	848	7-10 (n=848)
(7,10]	0	968801.745	TH_Eval_019	0.055401662049861494	722	7-10 (n=722)
(7,10]	0	969044.31	TH_Eval_014	0.05717488789237668	892	7-10 (n=892)
(7,10]	4	3850360.41	TH_Eval_016	0.08292079207920793	808	7-10 (n=808)
(7,10]	4	3989494.615	TH_Eval_019	0.1260387811634349	722	7-10 (n=722)
(7,10]	4	4006874.005	TH_Eval_015	0.1320754716981132	848	7-10 (n=848)
(7,10]	4	4022359.965	TH_Eval_014	0.12443946188340807	892	7-10 (n=892)
(7,10]	4	4038616.96	TH_Eval_018	0.11154598825831702	1022	7-10 (n=1022)
(7,10]	8	7754740.725	TH_Eval_016	0.1188118811881188	808	7-10 (n=808)
(7,10]	8	7973217.99	TH_Eval_014	0.15358744394618834	892	7-10 (n=892)
(7,10]	8	8017311.505	TH_Eval_015	0.18632075471698112	848	7-10 (n=848)
(7,10]	8	8032662	TH_Eval_019	0.15789473684210525	722	7-10 (n=722)
(7,10]	8	8047283.115	TH_Eval_018	0.149706457925636	1022	7-10 (n=1022)
(7,10]	12	11590923.45	TH_Eval_016	0.19306930693069307	808	7-10 (n=808)
(7,10]	12	11889324.99	TH_Eval_014	0.2219730941704036	892	7-10 (n=892)
(7,10]	12	12000172.32	TH_Eval_019	0.1703601108033241	722	7-10 (n=722)
(7,10]	12	12007425.805	TH_Eval_018	0.1898238747553816	1022	7-10 (n=1022)
(7,10]	12	12047860.87	TH_Eval_015	0.22641509433962265	848	7-10 (n=848)
(7,10]	16	15450346	TH_Eval_016	0.21905940594059406	808	7-10 (n=808)
(7,10]	16	15906303	TH_Eval_015	0.2688679245283019	848	7-10 (n=848)
(7,10]	16	15987080.665	TH_Eval_018	0.2328767123287671	1022	7-10 (n=1022)
(7,10]	16	15988293	TH_Eval_019	0.2409972299168975	722	7-10 (n=722)
(7,10]	16	15997868.72	TH_Eval_014	0.24887892376681614	892	7-10 (n=892)
(7,10]	20	19318564.015	TH_Eval_016	0.2400990099009901	808	7-10 (n=808)
(7,10]	20	19958188.32	TH_Eval_015	0.3431603773584906	848	7-10 (n=848)
(7,10]	20	19974189.76	TH_Eval_014	0.2679372197309417	892	7-10 (n=892)
(7,10]	20	19977471.635	TH_Eval_018	0.24853228962818003	1022	7-10 (n=1022)
(7,10]	20	19990852.56	TH_Eval_019	0.2742382271468144	722	7-10 (n=722)
(7,10]	24	23185251.405	TH_Eval_016	0.2784653465346535	808	7-10 (n=808)
(7,10]	24	23900691.655	TH_Eval_018	0.33463796477495106	1022	7-10 (n=1022)
(7,10]	24	23974325.24	TH_Eval_014	0.3239910313901345	892	7-10 (n=892)
(7,10]	24	23990511.24	TH_Eval_019	0.31163434903047094	722	7-10 (n=722)
(7,10]	24	23993612.64	TH_Eval_015	0.3136792452830189	848	7-10 (n=848)
(7,10]	28	27096721.13	TH_Eval_016	0.33044554455445546	808	7-10 (n=808)
(7,10]	28	27976524.66	TH_Eval_014	0.34641255605381166	892	7-10 (n=892)
(7,10]	28	27989639.64	TH_Eval_019	0.3254847645429363	722	7-10 (n=722)
(7,10]	28	28009172.16	TH_Eval_015	0.41037735849056606	848	7-10 (n=848)
(7,10]	28	28144523.23	TH_Eval_018	0.34344422700587085	1022	7-10 (n=1022)
(7,10]	32	30952174.325	TH_Eval_016	0.37004950495049505	808	7-10 (n=808)
(7,10]	32	31972725.78	TH_Eval_014	0.3710762331838565	892	7-10 (n=892)
(7,10]	32	31990588.2	TH_Eval_019	0.3559556786703601	722	7-10 (n=722)
(7,10]	32	31994860.68	TH_Eval_015	0.41509433962264153	848	7-10 (n=848)
(7,10]	32	32056015.6	TH_Eval_018	0.37377690802348335	1022	7-10 (n=1022)
(7,10]	36	34734143.3	TH_Eval_016	0.44183168316831684	808	7-10 (n=808)
(7,10]	36	35967986.36	TH_Eval_014	0.41143497757847536	892	7-10 (n=892)
(7,10]	36	35987718.24	TH_Eval_019	0.3988919667590028	722	7-10 (n=722)
